id	url	title	abstract	subject
69499	http://scholarworks.montana.edu/xmlui/handle/1/1993	Bridges to Science : effects of a science outreach program on High school students.' understanding of science concepts	Many of my students are not prepared for postsecondary education because they feel unprepared in terms of experience and knowledge. This project focused on evaluating the impact the Bridges to Science outreach program had on students' understanding of science concepts. Students' level of understanding, attitude and motivation, and thoughts about science careers were considered as well. This project also investigated the impact on classroom teachers' professionalism, on the program staffs' pedagogy, and on my own professionalism and involvement with the program. The Bridges to Science program offered by the University of Lethbridge targets urban high school students in biology, chemistry, and physics, and attempts to increase their interest in science by providing engaging lab activities implemented by graduate students. Students' understanding of science concepts was assessed by comparing nontreatment lab activities conducted by classroom teachers to treatment lab activities conducted by the outreach volunteers. Pre and postassessment data for nontreatment and treatment units were collected using concept questions, interviews with concept maps, and teacher observations. Other forms of data collection such as surveys, journals and personal observations were used to assess students' level of understanding, attitude and motivation, knowledge about career options, teachers' professionalism, volunteers' pedagogy, and my own professionalism and involvement with the outreach program. The results indicated a greater increase in students' understanding and level of understanding through the implementation of the program compared with classroom activities. Not only did students' motivation and attitude improve, but their knowledge of career options increased as well. Pedagogical improvement occurred with volunteers, but there was little impact on teachers' sense of professionalism. My involvement with Bridges to Science had a positive impact on my relationships, professionalism, and involvement with the program.	['persons', 'high school students', 'students']
69500	http://scholarworks.montana.edu/xmlui/handle/1/1994	Mouse and stem cell models of frontotemporal dementia	Alzheimer's disease (AD) is the most prevalent brain disease in the United States, and an escalating health concern. AD patient brains acquire hallmark protein aggregates, referred to as senile A beta plaques and neurofibrillary tangles (NFTs), that coincide with brain cell loss and dementia. A subset of AD patients carry mutant genes. Our understanding of AD largely relies on model systems that express these gene variants. Mice engineered to express AD-mutant human genes develop A beta plaques, but fail to develop the tau-containing NFTs or cell loss. Mutant tau variants are required to induce NFTs and neuronal loss in mice, but AD patients carry normal tau genes. The inability of mouse tau to become a pathogenic protein in the presence of AD-mutant gene variants, and the general insufficiency of the current systems to recapitulate AD, inspired the research described here. To determine if species differences between mouse and human tau inhibit the progression of AD in mice, I utilized a well-characterized mouse model of a related disease, frontotemporal dementia (FTD). FTD mice carry mutant human tau and develop NFTs and cell loss. I ablated mouse tau in FTD mice and looked for signs of more severe pathology. I compared the FTD mice, with and without mouse tau, to FTD mice with and without wild type human tau to investigate potential tau species-specific differences. My studies indicated that wild type tau, mouse or human, dampened the pathological effects of FTD tau implying a general, not mouse-specific, effect of normal tau protein. Our data suggest that unknown factors, distinct from endogenous mouse tau, contribute to the inability of mice to model AD. The recent interest in patient-specific stem cell (SC) models to study disease necessitates a thorough evaluation of their ability to recapitulate key characteristics of disease, reproducibility, and longevity. I generated and characterized brain SC cultures from FTD fetal mice and compared them to those generated from mice with normal human tau. Significant genotype associated differences were discovered in the SC system and later verified in adult mice to reinforce the potential of patient-specific SC models to study disease.	"['presenile dementia', ""alzheimer's disease"", 'brain--diseases', 'science', 'organisms', 'disabilities', 'cells', 'surgery', 'basal ganglia--diseases', 'medical emergencies', 'biology', 'wounds and injuries', 'psychoses', 'treatment', 'surgical emergencies', 'stem cells', 'emergencies', 'mental illness', 'neurobehavioral disorders', 'life sciences', 'life (biology)', 'senile dementia', 'diseases', 'medicine', 'human biology', 'neurology', 'psychology, pathological', 'dementia']"
69501	http://scholarworks.montana.edu/xmlui/handle/1/2000	Increasing student achievement in science by improving science vocabulary in the elementary grades	How can understanding science vocabulary help students understand science content better? Can more exposure to science vocabulary increase students' knowledge of science topics? These are the questions that I addressed in my capstone. During the treatment students used different strategies to help them understand their science vocabulary. They worked throughout the two units using these ways to better understand science.	['language and languages', 'philosophical anthropology', 'animals', 'industrial arts', 'electrical engineering', 'religions', 'philosophy and civilization', 'lexicology', 'eschatology', 'engineering', 'ontology', 'civilization', 'hominids', 'cybernetics', 'intellectual life', 'vocabulary', 'electronics', 'mammals', 'physical sciences', 'theology, doctrinal', 'education, primary', 'rhetoric', 'recursion theory', 'mathematics', 'science', 'organisms', 'theology', 'christianity', 'auxiliary sciences of history', 'communication', 'future life', 'occupations', 'religious thought', 'life', 'civilization--philosophy', 'speech', 'anthropology', 'logic, symbolic and mathematical', 'religion', 'information theory', 'philology', 'meaning (psychology)', 'humanities', 'arithmetic--foundations', 'apes', 'primates', 'psychology', 'metazoa', 'social sciences', 'ethnology', 'vertebrates', 'technology', 'culture', 'chordata', 'sociology', 'early childhood education', 'diction', 'bilateria', 'algebra', 'machine theory', 'education', 'theological anthropology', 'science--philosophy', 'number theory', 'biology', 'handicraft', 'soul', 'dynamics', 'mathematics--philosophy', 'life sciences', 'system theory', 'control theory', 'human beings', 'life (biology)', 'algorithms', 'recursive functions', 'authorship', 'mechanics, analytic', 'learning and scholarship', 'human biology', 'philosophy']
69502	http://scholarworks.montana.edu/xmlui/handle/1/2009	Transforming place at canyon : politics and settlement creation in Yellowstone National Park	"Between 1940 and 1970 the cultural landscape of Yellowstone National Park's Canyon development changed dramatically. The government relocated visitor services away from the rims of the Grand Canyon of the Yellowstone to a new development, inaugurating the National Park Service's Mission 66 redevelopment program. Replacing the 70-year-old, ""organically grown,"" rustic settlement was a Modern, preconceived village resembling 1950s suburbia. This study examines how different generations of Yellowstone visitors have experienced two dramatically disparate and contested versions of Canyon as a park place. The old Canyon settlement was established incrementally and grew organically. It was tied to a geographic point and its pattern evolved through time. Unfortunately, the settlement was built quite close to the canyon's rim. When developments at Canyon were initiated in the 1880s, national parks represented a new responsibility for the federal government-a new type of land use. Entrepreneurial interests and visitor expectations challenged the government's ability to regulate visitor place creation. By the mid-1930s, federal park planning strategies matured and government control strengthened. Planners recognized the undesirable location of Canyon's visitor settlement. The government persuaded park concessioners to move the tourist settlement away from the canyon, motivated in part by the nation's developing preservation ethic. The Mission 66 initiative also encouraged a dramatic reworking of the Canyon area, producing much of the cultural landscape visible today. The formation and evolution of that landscape illustrates the evolving political strength and maturation of federal government stewardship in national parks."	['landscape architecture']
69503	http://scholarworks.montana.edu/xmlui/handle/1/2010	The nursing student experience : student perceptions concerning factors leading to success in an associate of science in nursing program at Montana State University-Northern	Retention of nursing students in nursing programs throughout the country is a concern in this time of serious nursing shortages. Educating nursing students is expensive, and when students do not persist in a nursing program, valuable resources are taken from other students who may be successful. The purpose of this mixed methods study was to discover and understand the program and personal factors that current students, graduates, and previous nonpersistent students reported as helping students in the associate of science in nursing program at Montana State University-Northern persist to graduation. The study also explored program and personal factors that current students, graduates, and previous nonpersistent students reported as contributing to leaving the associate of science in nursing program. A questionnaire was developed by the researcher using concepts from the literature review. For the quantitative portion of this mixed methods study, 114 questionnaires were returned from the population of 191 students who were admitted into the program in 2002, 2003, and 2004. Responses to this questionnaire are presented in percentages of responses for each participant type. Twenty-four participants were interviewed for the qualitative portion of this study. Those interviewed consisted of 8 current students, 8 graduates, and 8 previous nonpersistent students. Findings consisted of 21 themes. The major themes were that program factors of relationships between faculty and students, support of peers, and specific factors of the curriculum were perceived as resulting in success in the program. Personal factors that students perceived as helping them be successful include determination and commitment to the goal of being a nurse, support from family members, realization of how hard the program is, and positive self-esteem. Recommendations include developing strategies to promote faculty-student contact, encouraging student contact with other students to develop peer support, making specific curriculum changes, investigating financial resources so that students do not have to work so many hours while in the program, increasing prerequisites to the nursing program, and providing students with assistance in test-taking strategies, study skills, and stress management.	['culture', 'performance', 'ethics', 'academic achievement', 'fortune', 'learning and scholarship', 'intellectual life', 'humanities', 'conduct of life', 'civilization', 'auxiliary sciences of history', 'philosophy', 'success']
69504	http://scholarworks.montana.edu/xmlui/handle/1/2011	New media and transmedia for documentary storytelling : a comprehensive approach	New media and transmedia are two phenomena that are currently changing the way in which media is produced, distributed and experienced. Although media scholars have proposed working definitions for these terms, their application for documentary storytelling is still scarce. Using the foundations offered by Henry Jenkins and Martin Lister and collaborators, I examine the consequences that new media and transmedia may have for documentary storytellers that are using them as production and distribution tools. This work is the result of a personal desire to explore new ways to document and tell stories while experimenting with different media formats and their interaction: photography, video, audio and the internet. New media and transmedia have resulted not only in new production technologies but also in a shift from passive media consumers to active media users. As a consequence, audiences now play a major role as interactive agents that are transforming the uses of media. By acknowledging the current state of how media is being produced, distributed and experienced, documentary storytellers may shed new lights when creating non-fiction media experiences.	['language and languages', 'physical instruments', 'wide area networks (computer networks)', 'philosophical anthropology', 'physics', 'combinations', 'documentary films', 'audio-visual materials', 'animals', 'industrial arts', 'electrical engineering', 'nonbook materials', 'religions', 'philosophy and civilization', 'eschatology', 'engineering', 'magnetics', 'electronic information resources', 'ontology', 'chance', 'language arts', 'information storage and retrieval systems', 'civilization', 'hominids', 'cybernetics', 'matter--properties', 'intellectual life', 'continuum mechanics', 'probabilities', 'arts', 'electronics', 'mammals', 'computer systems', 'physical sciences', 'oral communication', 'cycles', 'theology, doctrinal', 'rhetoric', 'eloquence', 'environmental sciences', 'recursion theory', 'electromagnetic theory', 'mathematics', 'science', 'organisms', 'theology', 'christianity', 'auxiliary sciences of history', 'oral interpretation', 'communication', 'electromagnetic waves', 'electric waves', 'mathematical analysis', 'future life', 'oral reading', 'occupations', 'statics', 'hydrodynamics', 'permutations', 'documentary mass media', 'religious thought', 'educational technology', 'life', 'civilization--philosophy', 'anthropology', 'digital communications', 'fluid mechanics', 'electronic data processing--distributed processing', 'logic, symbolic and mathematical', 'statistical communication theory', 'earth sciences', 'religion', 'information theory', 'scientific apparatus and instruments', 'telecommunication', 'digital electronics', 'philology', 'electronic systems', 'meaning (psychology)', 'information networks', 'humanities', 'arithmetic--foundations', 'apes', 'primates', 'audio-visual education', 'computer networks', 'fluid dynamics', 'psychology', 'metazoa', 'computers', 'social sciences', 'documentation', 'combinatorial analysis', 'ethnology', 'pulse techniques (electronics)', 'vertebrates', 'internet', 'fortune', 'electronic apparatus and appliances', 'motion pictures', 'technology', 'culture', 'chordata', 'sociology', 'signal detection', 'geomagnetism', 'electric fields', 'bilateria', 'field theory (physics)', 'library materials', 'reading', 'waves', 'algebra', 'machine theory', 'theological anthropology', 'data transmission systems', 'science--philosophy', 'number theory', 'nonfiction films', 'mass media', 'information resources', 'biology', 'handicraft', 'soul', 'dynamics', 'teaching', 'magnetism', 'signal theory (telecommunication)', 'mathematics--philosophy', 'mechanics', 'life sciences', 'geophysics', 'system theory', 'control theory', 'electronic data processing', 'performing arts', 'human beings', 'information science', 'life (biology)', 'magnetic fields', 'radio waves', 'mathematical physics', 'telecommunication systems', 'algorithms', 'recursive functions', 'information services', 'storytelling', 'authorship', 'mechanics, analytic', 'information retrieval', 'learning and scholarship', 'human biology', 'research--equipment and supplies', 'elasticity', 'elocution', 'philosophy']
69505	http://scholarworks.montana.edu/xmlui/handle/1/2014	Impacts of native grasses and cheatgrass on Great Basin forb development	Land managers need more information on native forb growth and interactions between forbs and grasses to improve degraded sagebrush steppe habitats in the Great Basin, and to increase the diversity of revegetation seed mixes. This is especially important in areas infested with Bromus tectorum (cheatgrass), an annual grass present in more than 100 million acres of the Great Basin. To gather information on forb growth and measure the effects of both native grasses and B. tectorum on forbs, I conducted a greenhouse experiment with 5 native forbs: Lomatium sp., Eriogonum umbellatum, Machaeranthera canescens, Penstemon speciosus, Sphaeralcea munroana; two native grasses: Elymus elymoides and Poa sandbergii; and B. tectorum. Forbs were grown alone or with a grass, and were harvested after 6, 9 or 12 weeks of growth. Excluding Lomatium, which became dormant before week 12, forbs did not differ in shoot relative growth rate when growing alone, but the root relative growth rate of P. speciosus was 50% greater. Neither native grass reduced the biomass of any forb, but growth rate was reduced for two forbs. In contrast, B. tectorum reduced the biomass and growth rates of all forbs, between 50 and 96%. In a second experiment, to test the ability of native forbs to establish and grow with B. tectorum, 4 forb species were grown in plots seeded with densities ranging from 45-360 B. tectorum plants m -² at two locations in the Snake River Plain. Water content declined with increasing densities of B. tectorum and forb seedling survival was reduced for 2 species when B. tectorum densities were greater than 150 plants m -². Reductions in forb biomass greater than 90% occurred for three species when B. tectorum densities were less than 100 plants m-². This study demonstrated that sites with low expected densities of B. tectorum should be selected when seeding forbs, but that native forbs can establish in sites with B. tectorum densities less than 150 plants m -², that native grasses and forbs can be used together in seed mixes, and that phonological and morphological characteristics can be used to optimize the diversity of seed mixes.	['life sciences', 'ecology', 'environmental sciences', 'biology', 'science']
69506	http://scholarworks.montana.edu/xmlui/handle/1/2015	Kinetics of calcite precipitation by ureolytic bacteria under aerobic and anaerobic conditions	Carbonate precipitation is a natural phenomenon with a great importance in many chemical and engineering applications. Precipitation can be induced by bacteria as a by-product of common microbial processes, such as ureolysis. In this process, bacteria hydrolyze urea through a series of reactions which raise the pH of the system. In the presence of calcium ions, this rise in pH shifts the saturation state of the system, allowing for solid calcium carbonate (CaCO 3) to form. The use of these bacteria in biotechnical applications is appealing because urea is a fairly inexpensive substrate, and ureolytic bacteria are common in soil and aquatic environments. Bacteriogenic mineral plugging is an innovative use for this process. This technique controls subsurface fluid movement through the reduction of porosity and permeability of geologic formations, such as oil wells and aquifers. A potential use of this technology is in geologic carbon sequestration, which involves capturing CO 2 and storing it underground in deep saline aquifers. The goal of this project is to determine the kinetics of urea hydrolysis and CaCO 3 precipitation for use in the deep subsurface to mitigate potential leakage pathways of sequestered CO 2. To achieve this goal, three species of ureolytic bacteria, S. pasteurii, B. sphaericus strain 21776, and B. sphaericus strain 21787, were grown in batch systems under static conditions. Kinetic analysis was performed on the data gathered in these experiments. Due to the potential lack of oxygen in the deep subsurface, experiments using S. pasteurii were also carried out under anaerobic conditions. Because of the potential need to manipulate the rate of CaCO 3 precipitation to allow maximum distribution in the deep saline aquifers, the rates of urea hydrolysis and CaCO 3 precipitation among species and between aerobic and anaerobic conditions were compared. All three species studied were capable of inducing calcite precipitation. B. sphaericus strain 21776 exhibited the highest rate coefficient for both ureolysis and CaCO 3 precipitation, while B. sphaericus strain 21787 showed the lowest. S. pasteurii is capable of hydrolyzing urea and inducing calcite precipitation in anaerobic environments, although growth in these environments could not be shown conclusively.	['biofilms', 'life sciences', 'ecology', 'environmental sciences', 'microbiology', 'biology', 'microbial aggregation', 'microbial ecology', 'science']
69507	http://scholarworks.montana.edu/xmlui/handle/1/2017	Vascular shutdown as an effect of using photodynamic therapy to treat cancer	Photodynamic therapy (PDT) is a treatment that uses the combination of a photosensitizing drug and light to selectively kill cancer cells. PDT has many potential advantages such as minimal side effects, excellent cosmetic results, and no cellular resistance burdening traditional cancer treatments such as chemotherapy and radiation. Currently used in the clinic, a limitation is depth of light penetration; therefore, PDT can only be used to treat superficial disease. Our novel PDT agent utilizes two-photon laser technology, which increases the depth of light penetration, greatly increasing the potential uses. Our PDT is able to kill selective cells because the PDT drug has a targeting agent so the drug only goes to cancer cells that overexpress the Somatostatin receptor 2 (SSTr2) on their cell surface. Laser light irradiates the cancer cells causing cytotoxic singlet oxygen to be produced damaging the cells. It was observed, through in vivo imaging of the tumors before and after treatment, that vascular flow was diminished as a result of PDT. It is well established that angiogenesis must occur when a tumor reaches a certain size in order for the cells to remain viable and the tumor to continue to grow; therefore, vascular shutdown could be an important mechanism of how PDT works. A series of experiments on the tumor vasculature using in vivo imaging, immunohistochemistry and confocal microscopy has taken place since this observation to determine what may be happening. Results of these studies have shown that tumor vessels do express the SSTr2 and therefore effected by treatment. Experiments using a somatostatin analog, octreoate, detected by a fluor has shown that the endothelial cells do take the drug up. To ensure that it is blood vessels that were being studied, tumor tissue was stained for both SSTr2 and vonWillebrand Factor (vWF), a recognized endothelial cell marker. Staining patterns for both antibodies were similar. To strengthen the argument, SSTr2- negative tumor cells also showed a positive staining pattern of their vessels, demonstrating that even though the tumor cells are SSTr2- negative, the tumor vessels can be SSTr2-positive and thus responsive to PDT.	['life sciences', 'biology', 'pathology', 'medicine', 'tumors', 'human biology', 'science', 'medical sciences', 'cancer', 'diseases']
69508	http://scholarworks.montana.edu/xmlui/handle/1/2018	A proposed grounded theory about the sources and effects of teaching anxiety among two-year college faculty	Everyone occasionally experiences anxiety. In fact, an appropriate level of anxiety allows for the optimal performance of any task. There are times, however, when anxiety becomes problematic, undermining one's confidence and ultimately his or her performance. For teachers, there is a specific anxiety, teaching anxiety, which can lead to long term struggles in the classroom. Teaching anxiety appears to be a predicament for a significant number of post-secondary educators; yet little data were found on the subject. The purpose of this study was to systematically examine perceptions regarding the sources and effects of teaching anxiety among two-year college faculty. The aim was to assemble details about those college faculty members' insights through an assessment of their perspectives on the sources and effects of teaching anxiety. The study was directed by the following central research question: What do two- year college faculty members perceive as the sources and effects of teaching anxiety? The following subquestions further clarified the direction of the study: (1) How do the participants describe their own or their colleagues' experiences with teaching anxiety? (2) What do the participants understand about both the immediate and long-term effects of teaching anxiety? (3) How do those participants cope with teaching anxiety if they experience(d) it? To propose a grounded theory, this study utilized partially structured one-on-one interviews with two-year college faculty to illuminate the intrinsic properties of their perceptions about teaching anxiety. A conceptual model of inter-related perceptions concerning the sources and effects of teaching anxiety emerged from the data.	['persons', 'school employees', 'employees', 'teachers']
69509	http://scholarworks.montana.edu/xmlui/handle/1/2021	Design of experiment on electrical engineering design representations	Over the decades humans' need and desire for artifacts has increased in quantity, variety, and complexity. Consequently, quality and first to market have become the goals of many engineering firms. This in turn has put pressure on engineering education programs to produce professionals proficient and able to design quality products fast. Researchers have studied design from many different perspectives. One of the perspectives is the role of representations in design. Internal representations belong in our mental world while external representations are in our physical world. This thesis provides experimental evidence on the role of electrical engineering external representations on three design outcomes. The basis of this thesis is a framework developed by Goel (1995). Goel's framework of notationality classifies external representations into three categories: notational, discursive, and non-notational systems. Non-notational systems are essential for creativity because they encourage lateral transformations and discourage vertical transformations during design. Consequently, this improves design outcome because it encourages divergence and prevents premature convergence. Lateral and vertical transformations are cognitive movements between and within ideas respectively. This thesis attempts to test Goel's theory by performing a 23 factorial design experiment in the electrical engineering domain. The three factors are the three categories of external representations and the response variables are solution quality, productivity of design, and the number of ideas generated. This thesis also briefly explores transformations relation to outcome variables and representations. Analysis of variance technique with the data reveals that the use of non-notational and discursive systems increases solution quality and productivity of design. Use of notational systems increases the number of ideas generated, which contradicts Goel's (1995) theory. Lateral transformations are better correlated to quality than are vertical transformations. The experimental results indicate that use of a variety of external representations leads to better design outcomes, specifically representations of non-notational and discursive systems. Electrical engineering instructors may want to formally teach students to design by using non-notational and discursive systems and also re-consider their textbook selection criteria.	['philology', 'philosophical anthropology', 'philosophy', 'theological anthropology', 'inspiration', 'science', 'theology', 'humanities', 'christianity', 'literature', 'auxiliary sciences of history', 'religions', 'philosophy and civilization', 'eschatology', 'biology', 'psychology', 'ability', 'design', 'soul', 'art', 'ontology', 'future life', 'civilization', 'imagination', 'life sciences', 'religious thought', 'life', 'civilization--philosophy', 'intellectual life', 'creation (literary, artistic, etc.)', 'educational psychology', 'culture', 'arts', 'creative ability', 'intellect', 'learning and scholarship', 'human biology', 'religion', 'theology, doctrinal']
69510	http://scholarworks.montana.edu/xmlui/handle/1/2030	The effects of carbohydrate on inflammation following an acute bout of resistance exercise	The immune response to inflammation involves the release of cytokines, which determine the intensity and duration of the immune response (Kuby, 1997). The cytokine interleukin-6 (IL-6), functions as a negative feedback signal that turns off pro-inflammatory mediators during the immune response. IL-6 also initiates the release of CRP, which induces inflammation. Therefore, IL-6 is known as both a pro and anti-inflammatory mediator of the immune response. IL-6 is released during the immune response to inflammation. IL-6 peaks about 8 hours after an eccentric exercise session that induces muscle damage. Carbohydrate ingestion during endurance exercise attenuates the rise in IL-6 immediately post-exercise during recovery. IL-6 along with the acute phase protein C-reactive protein (CRP) (a marker of the systemic inflammatory response), and creatine kinase (CK) (a semi-quantitative marker of muscle damage), will be used to determine the affects of eccentric exercise on muscle damage and the inflammatory response. Purpose: To determine whether IL-6, CRP and CK, following eccentric exercise differ with a carbohydrate supplement versus a placebo. Methods: The study was a double-blind, cross-over design. Male and female subjects consumed a carbohydrate or placebo beverage the day of and day after the eccentric exercise. Subjects also consumed a controlled diet the day before, day of and the day after the exercise session. The diet consisted of 50% carbohydrate, 30% fat and 20% protein. The exercise session was two bouts of an eccentric exercise using the bicep muscle, three weeks apart, to induce muscle damage and initiate an inflammatory response. A repeated-measures ANOVA was used to determine whether carbohydrate ingestion influenced IL-6, CRP and CK. Results: Carbohydrate increased the rise in IL-6 8 hours post-exercise compared to placebo. An increase in arm circumference at 8, 12 and 120 hours and subjective soreness at 12, 24, and 48 hours post-exercise was indicative of muscle damage. Conclusion: Carbohydrate increased the local inflammatory response following resistance exercise, but had no effects on CRP and CK. This study is the first to show that carbohydrate following eccentric exercise has an effect on the local inflammatory response.	['life sciences', 'physiology', 'exercise', 'inflammation', 'biology', 'health', 'medicine', 'human biology', 'science', 'medical sciences', 'pathology']
69511	http://scholarworks.montana.edu/xmlui/handle/1/2032	Different classes, different students? : a comparative study of different chemistry classes	"Differences in student motivation or why they take the classes that they do is difficult to measure, with out more probing questions. Differences in student learning have required classes that cover the same subject to be taught differently. Observations of which students are taking more science than required did not fit the preconceived notions; students in a nontraditional science class would be less likely to take a fourth year of science as opposed to those taking the traditional science class designed for the college bound. This study looked at how the students' experiences influence their outcomes in different chemistry classes. In Belle Plaine, MN there are two choices of Chemistry offered, traditional verses context-based. Each of these classes provide the student with a different experience in how they learn chemistry. The data collection and analysis revolved around two major themes. These themes answer the sub-questions dealing with the student's motivation and the student's performance. The data collection techniques of surveys, interviews, classroom assessments, and teacher reflection were used, and the results help answer my main research question, ""How do students' goals influence their experience and outcomes in chemistry?"""	['high school students', 'chemistry', 'students', 'physical sciences', 'science', 'persons']
69512	http://scholarworks.montana.edu/xmlui/handle/1/2033	Long-term perspectives on northern Rockies climatic variability from tree rings in Glacier National Park, Montana	Instrumental climate records reveal fluctuations in summer moisture anomalies and winter snowpack in Glacier National Park, Montana, on decadal and multidecadal timescales. However, because climate records for the region are limited to the 20th century, studies on the impacts of long-duration variations in climate on physical and ecosystem processes were limited. Therefore, a reconstruction of summer moisture variability (June - August) spanning A.D. 1540-2000 was created from a multi-species network of tree-ring chronologies sampled in Glacier National Park. The reconstruction shows decadal-scale shifts between drought and pluvial events with a pronounced cool/wet period spanning the end of the Little Ice Age (A.D. 1770-1840). The single most exceptional drought event occurred over the 20th century (A.D. 1917-1941) and was associated with the most spatially consistent drought regime throughout the northern Rockies and Pacific Northwest over the past ~500 yrs. Among a wider spatial network of hydroclimatic reconstructions arrayed along a north-south Rocky Mountain transect, trends at Glacier National Park were found to be most similar to those in the Canadian Rockies and the Pacific Northwest. Also, many decadal-scale drought/pluvial events were consistent among all sites along the north-south transect - although magnitude, intensity, and time of onset varied. To investigate climatic drivers related to the Little Ice Age glacial maximum and rapid 20th-century retreat, I explored the impact of north Pacific Basin sea-surface temperature anomalies on low-frequency variations in winter snowpack for the park. Temperature anomalies in the north Pacific basin exhibit tight linkages to variations in snowpack; therefore, I used a tree-ring based reconstruction of north Pacific temperature variability and summer drought as proxies for winter glacial accumulation and summer ablation, respectively, over the past three centuries (A.D. 1700-2000). These records show that the 1850's glacial maximum was likely produced by ~70 yrs of cool/wet summers coupled with high snowpack. Glacial retreat coincided with an extended period (>50 yr) of summer drought and low snowpack culminating in the exceptional events of 1917-1941 when retreat rates exceeded 100 m/yr. This research highlights the difficulty in detecting regional expression of global climate change when 'natural' decadal-scale variations in climate are regionally common.	['life sciences', 'ecology', 'environmental sciences', 'biology', 'science']
69513	http://scholarworks.montana.edu/xmlui/handle/1/2037	Environmental risk reduction through nursing intervention and education : a look at parents' perceptions of risk of children's exposure to environmental toxins	The success of efforts to provide environmental health (EH) information to families relies on testing interventions delivered in home and clinic settings. Few rural children's EH studies targeting multiple exposure pathways have been conducted. It is recommended that EH programs be framed and delivered in a manner meaningful to families and high-risk subgroups. This research addresses two questions: 1.) What are the risk avoidance behaviors regarding environmental tobacco smoke, radon, well water contamination, lead, and CO among a sample of rural households? 2.) Is there a difference in perception of risk between households that undertake risk avoidance actions and those that do not? Answers to these questions advised educational intervention construction. Participants were referred by public health nurses (PHN) serving pediatric programs within the Gallatin City County Health Department. All participants met specific enrollment criteria. Baseline biomonitoring, household exposure and self-reported knowledge/attitude/behavior (KAB) data were completed for 31 rural families. Biomarker data was collected from each child under age 6, each home was tested for radon and CO, and well water was processed using a well screen. Questionnaire data was collected from each child and adult. Questionnaire components addressed demographics, KAB towards agents, resources, risk reduction and acceptability of risk reduction behaviors, child's health history and behaviors, potential exposures and parent's occupations. Biological data results were analyzed for each agent in each home. Results show smoking households perceive significant risk of children's exposure to ETS, but do not perceive that exposure leads to severe health consequences. Only 17.5% of households engage in radon testing. Parents who don't test for radon are guided by misconceptions and fear that remediation is costly and effort-intensive. Two-thirds of households have CO detectors. Those that do not, perceive no risk to children. More households engaged in treating their water than in testing. Knowledge of well water contamination and testing issues were limited. Blood lead results indicate that public lead campaigns have been successful in disseminating lead information. Results indicate a significant need for educational interventions to dismantle social and contextual barriers to protective behavior modification and that interventions can be successfully administered by a PHN.	['maturation (psychology)', 'environmental sciences', 'philosophical anthropology', 'child psychology', 'child care', 'social systems', 'parent and child', 'theological anthropology', 'developmental psychology', 'care of the sick', 'science', 'theology', 'humanities', 'christianity', 'theology, doctrinal', 'human ecology', 'science--philosophy', 'auxiliary sciences of history', 'human growth', 'persons', 'social psychology', 'religions', 'philosophy and civilization', 'growth', 'developmental psychobiology', 'ecology', 'eschatology', 'physiology', 'morphology (animals)', 'biology', 'nursing', 'psychology', 'morphology', 'families', 'soul', 'life cycle, human', 'zoology', 'interpersonal relations', 'social sciences', 'ontology', 'future life', 'civilization', 'child rearing', 'child development', 'life cycles (biology)', 'life sciences', 'developmental biology', 'system theory', 'religious thought', 'anatomy, comparative', 'life', 'civilization--philosophy', 'life (biology)', 'intellectual life', 'age groups', 'children and adults', 'culture', 'sick', 'sociology', 'social groups', 'parenthood', 'children', 'natural history', 'medicine', 'learning and scholarship', 'human biology', 'intergenerational relations', 'religion', 'parenting', 'philosophy', 'social institutions']
69514	http://scholarworks.montana.edu/xmlui/handle/1/2039	The use of higher order cognitive strategies to improve student understanding of high school chemistry concepts	In this project, Higher Order Cognitive Strategies (HOCS) were investigated to determine if they helped students' understanding of high school chemistry concepts. Prior to the project, I found my students to be able to take basic chemistry information and work with it at the time, but find limitations in their abilities to transfer the concepts that were learned to other paths or to use them in other situations in the class after they were taught. I investigated their ability to understand chemistry concepts better using HOCS, their ability to answer HOCS questions, their retention of chemistry concepts in long-term memory as a result of HOCS, their attitudes about learning chemistry through HOCS, and attitudes regarding planning and implementation of HOCS units. The results were very indecisive from this study, however, there was support that HOCS may lead to better understanding of chemistry concepts overall. Additionally, it was determined that students did not think they liked learning via HOCS, but that surveys that compared nontreatment and treatment units supported their preference to HOCS.	['high school students', 'chemistry', 'students', 'physical sciences', 'science', 'persons']
